time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,0.11544189294681505,-1.0910497048290329,15.232016160887376,6.0641401379724655,6.211320249718945,0.0,0.31253704685838024,-1.9062625670280309,4.628387229900852,-0.20374551935315138,-0.0946197645749771,0.0,445.7180262513151,446.1101217386238,446.3302898230871,445.50610072423456
2.2200000000000015,0.13559420445222728,-1.2096633042054576,15.51075955955551,6.052274745749298,6.205937709860198,0.0,0.3597036429061771,-2.048573647865698,4.6624314469569335,-0.18789101473914985,-0.08135912208127184,0.0,443.66455035998905,444.74530590095407,444.47962518261716,445.73881629407055
2.2800000000000016,0.15909678658952278,-1.3382765654285251,15.796706859708982,6.040615249882681,6.201468735804951,0.0,0.42418692730153545,-2.2396277443270938,4.867647642873463,-0.2120166929660983,-0.06341927056222595,0.0,497.22731651827854,498.53618564134234,499.7852907617005,497.9905862578987
2.3400000000000016,0.18629516988614966,-1.4778234569355273,16.091615731535455,6.027665969267922,6.197548880774452,0.0,0.482770010843593,-2.4130820474146177,4.961596726228886,-0.22477057671981987,-0.06945593092432722,0.0,468.65469977786876,468.1822647315933,468.3390556118659,467.30216968621045
2.4000000000000017,0.21701984157741144,-1.6278364301577926,16.391273847784397,6.01391115884152,6.193721770208429,0.0,0.5417309642766395,-2.5885340643484667,5.026023894163259,-0.24015050731290835,-0.05435004845515844,0.0,460.5118374223709,461.70247391689526,461.82378256074264,460.5583442008599
2.4600000000000017,0.25100700296978395,-1.7876146772831458,16.69098610253741,5.999481327171182,6.189966145417653,0.0,0.5914489370747433,-2.7385586474736168,4.964017113112557,-0.24119828125218615,-0.08917752784538091,0.0,423.1740219842311,420.1611887409845,421.4337411054885,421.28188956571563
2.520000000000002,0.28830671437866673,-1.9574098536707358,16.9895577618599,5.984662204220642,6.184674859776395,0.0,0.6523316906299357,-2.922496050664728,4.987451041953172,-0.26220845537007215,-0.08628050338565231,0.0,450.33218519078605,450.56015171507613,452.77908919315325,451.02456431656185
2.580000000000002,0.3290782970396812,-2.137684566192142,17.286740892963913,5.968658032554073,6.1793454355167015,0.0,0.7071383809971833,-3.0878970255409475,4.918158941808615,-0.27779138331067094,-0.09446451891115151,0.0,422.89303919251614,422.180297632929,422.16501154880973,420.7414528738928
2.640000000000002,0.37338085141593413,-2.3285988634923305,17.58106436921092,5.952064169177966,6.1735350826181055,0.0,0.7700816559685,-3.277229439822088,4.891780490965726,-0.27422221525044604,-0.10206624329368293,0.0,438.37660548497877,437.7361618798753,437.9568015000418,438.1750273377314
2.700000000000002,0.4219628156573806,-2.5323386671093546,17.877092515505,5.935300003229466,6.168539888938621,0.0,0.8497787297280226,-3.515464650115767,4.974248596361898,-0.29252663497545295,-0.06023116611777749,0.0,474.2934033880985,477.4901557363318,476.02170404810425,474.54455114453
2.760000000000002,0.4748836685134273,-2.7491164474872987,18.173546573044604,5.917592371547055,6.165434796248164,0.0,0.9144956670638471,-3.711799575308998,4.906786045842539,-0.300898126699151,-0.03867134085134408,0.0,428.91932205800384,430.74485023224526,429.1861331755202,428.382593969093
2.820000000000002,0.5320662791819961,-2.978968643429659,18.46843658251958,5.899138955105034,6.162732090711213,0.0,0.9917358891793852,-3.9513580035057614,4.921491717367065,-0.3261388514361482,-0.06253187294983191,0.0,459.5987916347489,457.7021176470678,460.7784348744965,458.68388342831366
2.880000000000002,0.5939147099517004,-3.223466703433999,18.763869076671504,5.879717938343203,6.159437434420131,0.0,1.0701122257350508,-4.200052453254035,4.9247613031649955,-0.31918863754436927,-0.04288953450517588,0.0,459.04001231717433,460.59435695631373,457.2515881655942,457.70101294806943
2.940000000000002,0.6603509430329598,-3.4826918644887424,19.058060106006153,5.860423853997691,6.156529014469882,0.0,1.1445914621165332,-4.442184783215174,4.8803356926950086,-0.32679499083615293,-0.06301128821964141,0.0,446.2120712611131,444.5644514874233,446.6819597497231,445.95554754779704
3.000000000000002,0.7317021331537886,-3.7580394818424203,19.352210475682735,5.840673927522406,6.152616444655569,0.0,1.234018877564707,-4.737483294575895,4.922639476980693,-0.3343701884173886,-0.07001207727052774,0.0,477.27029622658273,476.73272849516775,479.4947803262296,478.8161958981592
3.0600000000000023,0.8078623383025144,-4.049413365273294,19.6443503764158,5.820582771841952,6.149784957381113,0.0,1.3048656094418134,-4.976345441158166,4.814251910697312,-0.33583239810176685,-0.021320260955110595,0.0,429.3331623664228,433.443595163981,430.2602991808369,430.0172589576875
3.1200000000000023,0.8886355469730816,-4.356514450074218,19.931985423504344,5.8006050240199905,6.148403180684165,0.0,1.3875697741043753,-5.261699424250299,4.771890041403392,-0.32777858977977287,-0.026688022184284635,0.0,457.19900643530667,456.77100398963427,456.99772470591233,457.52899813296534
